5.500796836605870155e+00
5.487749350871716558e+00
5.942950573393409819e+00
2.831838548322991311e+00
5.183842740007257532e+00
4.828844271930321064e+00
5.821946663764239638e+00
1.786887383406688512e+00
5.418136063368314659e+00
3.358887551506841262e+00
5.209911982049161949e+00
6.455734063458857364e+00
5.894107713097126222e+00
4.391809670509172037e+00
4.689015332444360418e+00
4.852428877244026495e+00
5.467029736659864803e+00
5.201484013756981994e+00
4.769572245491191076e+00
4.148774631100097032e+00
2.786341439371316842e+00
2.327410254431765413e+00
5.735337773554920915e+00
5.286709182721883948e+00
4.090156461722800785e+00
5.750584228477018556e+00
5.626251544925838566e+00
4.977734398851570319e+00
3.516826085026077298e+00
5.615589966523920396e+00
5.330178168352905033e+00
5.951133277296849045e+00
1.859630678982834073e+00
4.999026738502914569e+00
3.198214047412702765e+00
5.623397926278595804e+00
4.423724585160146106e+00
4.825982383360655881e+00
3.177567635489616737e+00
4.887931405769601945e+00
4.452033388316804619e+00
2.958730096726739589e+00
5.902157391652344209e+00
2.457477609546541597e+00
6.326780804260729418e+00
5.601740469445863013e+00
4.413284155206479653e+00
4.402290377329315163e+00
2.282269284327713699e+00
1.663017613225633129e+00
1.825890222499362059e+00
3.577464214009452359e+00
2.954477510925819228e+00
5.544410150620073807e+00
3.965710261889068722e+00
5.572225140902805407e+00
4.199229540694851437e+00
5.014655805804761002e+00
5.938347672159013158e+00
3.169665129783468149e+00
4.922830850634478672e+00
5.878480423651409659e+00
5.549029958144780394e+00
6.057197605020784081e+00
5.161581881753392942e+00
6.142073977624696646e+00
5.613891711322080980e+00
5.422560746018709743e+00
4.503981279182683650e+00
2.261761869985891682e+00
4.089859358548246782e+00
5.288427598090321702e+00
3.374565824017716764e+00
5.122861161725047019e+00
2.246645811339590626e+00
5.384098721336630256e+00
5.231034575195176117e+00
4.684751839530799877e+00
4.991726352443991210e+00
3.423643121668924483e+00
4.333060934376248952e+00
2.130870503834432217e+00
2.554670068231936764e+00
5.106918042129305668e+00
5.215679868505700867e+00
1.868482664078212174e+00
5.884468218690962260e+00
4.438047081244294922e+00
3.453507129905079243e+00
4.720536856940059423e+00
5.878090458443001154e+00
5.549425335464642117e+00
5.179242943744417182e+00
6.174212634234238273e+00
3.053510411927128576e+00
1.111641392343802881e+00
3.067729159555310670e+00
5.735462487493406591e+00
5.818357892468595693e+00
2.357733233382995230e+00
1.914582261289438314e+00
5.483873109087171294e+00
5.314985535769479519e+00
6.455668460108078044e+00
4.660912183605777415e+00
6.848100722682371355e+00
9.793116954374025962e-01
4.996572562250030103e+00
5.100628613982190807e+00
4.573753425884158119e+00
6.453575643675105056e+00
4.860952068872335552e+00
2.429681196372775798e+00
6.234843699535557171e+00
5.982138271803848717e+00
5.791207090028236415e+00
6.197250549365439731e+00
3.809644164965241053e+00
5.007289566918997181e+00
2.343408695978726364e+00
2.047396619266334650e+00
5.311424354483203381e+00
4.344110800540501138e+00
5.184983246228440201e+00
5.123457938863745120e+00
4.434644856300158366e+00
4.803716610623938621e+00
5.868414222598694607e+00
6.628975867255393339e+00
5.960161511735219797e+00
5.278455958582680907e+00
6.437871298418487598e+00
4.075704110933951796e+00
5.525484847099169983e+00
1.189958624681980215e+00
5.352297422644721081e+00
3.768036919155311359e+00
3.715469257878705189e+00
5.367150648389007905e+00
